revenue_feed_id,attribute_number,source_class_id,source_id,exclude_from_feed_boo,revenue_feed_src_attr_id,extraction_timestamp,date,history_date
10001,5,16,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,18,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,27,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,30,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,33,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,41,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,45,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,7,2,NULL,F,35,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,7,4,NULL,F,35,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,7,5,NULL,F,35,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,1,1,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,3,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,6,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,23,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,28,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,30,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,40,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,2,NULL,F,38,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,4,NULL,F,38,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,6,NULL,F,73,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-6,2,1,NULL,F,24,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-5,2,14,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-5,3,14,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-5,3,15,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,2,8,NULL,F,455,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,2,9,NULL,F,455,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,2,11,NULL,F,455,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,2,34,NULL,F,455,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,3,6,NULL,F,453,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,3,9,NULL,F,453,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,4,10,NULL,F,454,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,4,15,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,5,34,NULL,F,346,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,6,6,NULL,F,72,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,6,9,NULL,F,72,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,6,26,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,7,8,NULL,F,46,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,7,10,NULL,F,46,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,7,26,NULL,F,97,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,8,7,NULL,F,48,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,8,8,NULL,F,48,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,8,11,NULL,F,48,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,8,26,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,12,6,NULL,F,55,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,12,26,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,12,34,NULL,F,328,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-3,2,27,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-3,3,27,NULL,F,104,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-3,4,34,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-3,5,26,NULL,F,4,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-1,2,31,NULL,F,325,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-1,6,5,NULL,F,261,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-1,7,12,NULL,F,259,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,1,2,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,1,8,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,2,34,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,2,35,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,4,3,NULL,F,413,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,5,1,NULL,F,25,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,5,3,NULL,F,25,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,5,8,NULL,F,25,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,7,8,NULL,F,64,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,7,15,NULL,F,84,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,7,34,NULL,F,346,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,8,2,NULL,F,416,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,8,34,NULL,F,330,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,9,2,NULL,F,11,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,9,3,NULL,F,11,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,9,8,NULL,F,11,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,11,15,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,11,26,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,14,6,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,15,15,NULL,F,460,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,2,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,18,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,20,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,23,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,30,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,31,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,45,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,18,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,28,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,29,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,41,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,6,NULL,F,5,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,12,NULL,F,5,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,20,NULL,F,5,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,33,NULL,F,321,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,44,NULL,F,275,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,3,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,5,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,25,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,28,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,31,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,46,NULL,F,24,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,13,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,19,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,27,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,46,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,12,NULL,F,83,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,14,NULL,F,85,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,20,NULL,F,85,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,26,NULL,F,98,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,34,NULL,F,347,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-6,1,1,NULL,F,5,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-5,1,15,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-5,3,13,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,2,6,NULL,F,455,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,2,7,NULL,F,455,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,2,15,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,2,26,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,3,7,NULL,F,453,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,3,26,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,4,6,NULL,F,454,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,4,26,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,4,27,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,5,10,NULL,F,64,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,6,8,NULL,F,72,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,6,27,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,8,10,NULL,F,48,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,8,27,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,10,27,NULL,F,106,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,12,8,NULL,F,55,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,12,10,NULL,F,55,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,12,11,NULL,F,55,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,13,15,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,13,26,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,13,27,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-4,13,34,NULL,F,326,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-3,2,34,NULL,F,352,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-3,3,26,NULL,F,95,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-3,4,27,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-3,5,27,NULL,F,4,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
-1,2,30,NULL,F,325,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,1,35,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,2,1,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,2,15,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,2,26,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,3,1,NULL,F,459,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,3,2,NULL,F,459,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,3,8,NULL,F,459,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,3,26,NULL,F,459,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,4,34,NULL,F,6,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,5,26,NULL,F,25,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,8,3,NULL,F,416,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,9,6,NULL,F,11,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,9,26,NULL,F,11,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,9,34,NULL,F,11,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,9,35,NULL,F,11,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,12,26,NULL,F,99,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,14,1,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,14,2,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,14,15,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,14,35,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,15,3,NULL,F,418,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
1,15,35,NULL,F,418,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,6,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,12,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,13,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,14,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,16,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,25,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,29,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,1,35,NULL,F,3,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,2,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,6,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,12,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,13,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,20,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,21,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,23,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,30,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,33,NULL,F,275,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,2,34,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,2,NULL,F,5,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,5,NULL,F,5,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,16,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,21,NULL,F,5,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,27,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,39,NULL,F,5,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,40,NULL,F,292,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,4,45,NULL,F,5,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,2,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,4,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,12,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,26,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,34,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,5,40,NULL,F,458,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10001,6,33,NULL,F,402,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,2,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,15,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,16,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,18,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,20,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,29,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,35,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,2,41,NULL,F,1,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,3,NULL,F,38,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,5,NULL,F,38,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,15,NULL,F,85,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,16,NULL,F,85,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,35,NULL,F,38,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
10002,3,45,NULL,F,38,2020-11-12 18:04:35.0,2020-11-12,2020-11-12-18-04-35
